grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b,hsv_h,hsv_s,hsv_v
24,70,364318.4,364117.33,113.76,GRASS,62,80,67,137.2,0.224,0.313
24,71,364318.4,364117.53,113.76,GRASS,61,79,66,136.2,0.22,0.308
24,72,364318.4,364117.73,113.76,GRASS,63,79,66,133.0,0.204,0.31
24,73,364318.4,364117.93,113.76,GRASS,65,80,67,125.5,0.18,0.312
24,74,364318.4,364118.13,113.61,GRASS,66,78,65,115.7,0.172,0.307
24,75,364318.4,364118.33,113.61,GRASS,65,75,61,103.2,0.185,0.295
24,76,364318.4,364118.53,113.61,GRASS,74,81,67,89.8,0.175,0.318
24,77,364318.4,364118.73,113.61,GRASS,87,92,77,81.6,0.161,0.361
24,78,364318.4,364118.93,113.61,DIRT,92,98,82,79.9,0.159,0.383
24,79,364318.4,364119.13,113.44,DIRT,93,97,81,76.1,0.163,0.38
24,80,364318.4,364119.33,113.44,CONCRETE,100,102,87,67.9,0.146,0.4
24,81,364318.4,364119.53,113.44,CONCRETE,124,123,110,53.7,0.111,0.487
24,82,364318.4,364119.73,113.44,CONCRETE,155,150,140,38.7,0.093,0.607
24,83,364318.4,364119.93,113.44,CONCRETE,176,169,161,30.0,0.084,0.69
24,84,364318.4,364120.13,113.16,CONCRETE,182,175,167,30.4,0.08,0.712
24,85,364318.4,364120.33,113.16,CONCRETE,182,176,168,34.8,0.079,0.714
24,86,364318.4,364120.53,113.16,CONCRETE,182,177,168,35.5,0.078,0.715
24,87,364318.4,364120.73,113.16,CONCRETE,183,177,169,35.5,0.078,0.717
24,88,364318.4,364120.93,113.16,CONCRETE,182,176,167,34.0,0.08,0.713
24,89,364318.4,364121.13,113.01,CONCRETE,181,174,166,32.7,0.082,0.71
24,90,364318.4,364121.33,113.01,CONCRETE,181,174,165,33.1,0.087,0.709
24,91,364318.4,364121.53,113.01,CONCRETE,181,174,165,33.3,0.091,0.712
24,92,364318.4,364121.73,113.01,CONCRETE,181,174,164,34.0,0.093,0.711
24,93,364318.4,364121.93,113.01,CONCRETE,181,174,164,34.7,0.094,0.71
24,94,364318.4,364122.13,113.03,CONCRETE,182,175,165,35.3,0.093,0.715
24,95,364318.4,364122.33,113.03,CONCRETE,184,177,168,34.1,0.088,0.722
24,96,364318.4,364122.53,113.03,CONCRETE,185,178,170,32.7,0.083,0.726
24,97,364318.4,364122.73,113.03,CONCRETE,186,179,171,32.0,0.081,0.728
24,98,364318.4,364122.93,113.03,CONCRETE,185,178,170,31.4,0.079,0.725
24,99,364318.4,364123.13,112.99,CONCRETE,186,179,171,30.3,0.076,0.728
24,100,364318.4,364123.33,112.99,CONCRETE,187,180,172,31.1,0.078,0.733
24,101,364318.4,364123.53,112.99,CONCRETE,187,180,172,32.6,0.082,0.733
24,102,364318.4,364123.73,112.99,CONCRETE,186,179,170,34.6,0.087,0.73
24,103,364318.4,364123.93,112.99,CONCRETE,182,176,166,38.1,0.091,0.716
24,104,364318.4,364124.13,113.33,CONCRETE,167,162,150,45.0,0.099,0.653
24,105,364318.4,364124.33,113.33,CONCRETE,137,135,121,54.0,0.118,0.536
24,106,364318.4,364124.53,113.33,DIRT,111,112,95,63.3,0.151,0.439
24,107,364318.4,364124.73,113.33,DIRT,103,105,87,68.4,0.172,0.412
24,108,364318.4,364124.93,113.33,DIRT,111,113,97,65.9,0.144,0.442
24,109,364318.4,364125.13,113.4,CONCRETE,124,123,109,57.0,0.117,0.486
24,110,364318.4,364125.33,113.4,CONCRETE,134,132,117,51.1,0.125,0.526
24,111,364318.4,364125.53,113.4,CONCRETE,135,131,115,49.7,0.148,0.528
24,112,364318.4,364125.73,113.4,GRASS,134,130,112,50.2,0.163,0.524
24,113,364318.4,364125.93,113.4,GRASS,130,127,109,52.3,0.165,0.51
24,114,364318.4,364126.13,113.39,GRASS,124,123,105,56.7,0.157,0.486
24,115,364318.4,364126.33,113.39,GRASS,118,119,101,61.8,0.147,0.466
24,116,364318.4,364126.53,113.39,GRASS,116,118,101,67.3,0.147,0.464
24,117,364318.4,364126.73,113.39,GRASS,114,118,100,71.4,0.152,0.461
24,118,364318.4,364126.93,113.39,GRASS,109,113,95,74.9,0.162,0.445
24,119,364318.4,364127.13,113.36,GRASS,103,108,90,77.5,0.172,0.424
24,120,364318.4,364127.33,113.36,GRASS,101,108,88,79.5,0.179,0.422
24,121,364318.4,364127.53,113.36,GRASS,105,111,91,78.1,0.183,0.435
24,122,364318.4,364127.73,113.36,GRASS,111,116,95,75.3,0.182,0.456
24,123,364318.4,364127.93,113.36,GRASS,118,123,101,73.2,0.178,0.481
24,124,364318.4,364128.13,113.31,GRASS,123,128,106,71.4,0.17,0.5
24,125,364318.4,364128.33,113.31,GRASS,120,123,102,70.6,0.174,0.484
24,126,364318.4,364128.53,113.31,GRASS,111,115,93,71.5,0.19,0.451
24,127,364318.4,364128.73,113.31,GRASS,107,112,89,74.7,0.203,0.44
24,128,364318.4,364128.93,113.31,GRASS,105,112,89,78.7,0.21,0.44
24,129,364318.4,364129.13,113.2,GRASS,102,111,87,83.4,0.215,0.435
24,130,364318.4,364129.33,113.2,GRASS,97,108,84,88.5,0.217,0.423
24,131,364318.4,364129.53,113.2,GRASS,96,108,86,92.8,0.211,0.425
24,132,364318.4,364129.73,113.2,GRASS,98,110,89,93.3,0.193,0.432
24,133,364318.4,364129.93,113.2,GRASS,100,110,90,91.4,0.182,0.433
24,134,364318.4,364130.13,113.16,GRASS,100,109,90,88.8,0.178,0.428
24,135,364318.4,364130.33,113.16,GRASS,100,109,89,87.0,0.184,0.428
24,136,364318.4,364130.53,113.16,GRASS,100,109,88,85.7,0.193,0.426
24,137,364318.4,364130.73,113.16,GRASS,97,107,84,85.2,0.211,0.418
24,138,364318.4,364130.93,113.16,GRASS,97,108,84,86.7,0.219,0.422
24,139,364318.4,364131.13,113.17,GRASS,101,112,88,88.6,0.214,0.441
24,140,364318.4,364131.33,113.17,GRASS,105,116,92,87.8,0.21,0.456
24,141,364318.4,364131.53,113.17,GRASS,106,116,91,84.4,0.212,0.454
24,142,364318.4,364131.73,113.17,GRASS,109,117,93,79.7,0.206,0.458
24,143,364318.4,364131.93,113.17,GRASS,112,119,95,75.7,0.198,0.465
24,144,364318.4,364132.13,113.19,GRASS,117,122,99,72.7,0.189,0.479
24,145,364318.4,364132.33,113.19,GRASS,118,123,100,71.7,0.188,0.481
24,146,364318.4,364132.53,113.19,GRASS,112,116,93,71.5,0.197,0.456
24,147,364318.4,364132.73,113.19,GRASS,106,111,88,72.7,0.208,0.435
24,148,364318.4,364132.93,113.28,GRASS,105,111,88,74.9,0.208,0.436
24,149,364318.4,364133.13,113.28,GRASS,106,112,89,76.8,0.208,0.44
24,150,364318.4,364133.33,113.28,GRASS,102,109,85,77.8,0.22,0.427
24,151,364318.4,364133.53,113.28,GRASS,103,110,86,76.6,0.217,0.431
24,152,364318.4,364133.73,113.28,GRASS,107,114,90,76.1,0.204,0.446
24,153,364318.4,364133.93,113.36,GRASS,107,114,92,78.8,0.196,0.449
24,154,364318.4,364134.13,113.36,GRASS,97,107,85,87.9,0.204,0.419
24,155,364318.4,364134.33,113.36,GRASS,82,96,75,100.1,0.219,0.376
24,156,364318.4,364134.53,113.36,GRASS,73,90,70,110.1,0.223,0.353
24,157,364318.4,364134.73,113.36,GRASS,73,91,72,114.5,0.215,0.357
24,158,364318.4,364134.93,113.4,GRASS,75,93,73,114.4,0.209,0.364
24,159,364318.4,364135.13,113.4,GRASS,77,94,74,111.1,0.216,0.369
24,160,364318.4,364135.33,113.4,GRASS,82,98,77,105.8,0.215,0.382
24,161,364318.4,364135.53,113.4,GRASS,87,101,79,98.9,0.214,0.394
24,162,364318.4,364135.73,113.4,GRASS,91,102,81,91.3,0.212,0.401
24,163,364318.4,364135.93,113.39,GRASS,97,106,84,85.0,0.21,0.415
24,164,364318.4,364136.13,113.39,GRASS,103,109,85,75.6,0.215,0.426
24,165,364318.4,364136.33,113.39,GRASS,110,114,90,70.0,0.21,0.447
24,166,364318.4,364136.53,113.39,GRASS,111,115,91,69.4,0.207,0.452
24,167,364318.4,364136.73,113.39,GRASS,110,114,91,71.6,0.205,0.448
24,168,364318.4,364136.93,113.34,GRASS,106,111,88,73.9,0.209,0.436
24,169,364318.4,364137.13,113.34,GRASS,106,112,89,76.3,0.208,0.44
24,170,364318.4,364137.33,113.34,GRASS,108,115,91,78.0,0.205,0.45
24,171,364318.4,364137.53,113.34,GRASS,108,115,91,77.5,0.208,0.45
24,172,364318.4,364137.73,113.34,GRASS,106,112,88,75.1,0.212,0.438
25,0,364318.6,364103.33,117.84,GRASS,19,32,39,201.0,0.501,0.152
25,1,364318.6,364103.53,117.84,GRASS,19,31,38,201.4,0.498,0.15
25,2,364318.6,364103.73,117.84,GRASS,19,31,38,201.9,0.489,0.149
25,3,364318.6,364103.93,117.84,GRASS,21,32,39,202.0,0.469,0.154
25,4,364318.6,364104.13,117.84,GRASS,22,33,40,200.6,0.45,0.155
25,5,364318.6,364104.33,117.55,GRASS,21,34,38,196.1,0.44,0.15
25,6,364318.6,364104.53,117.55,GRASS,22,36,38,188.3,0.415,0.151
25,7,364318.6,364104.73,117.55,GRASS,27,42,42,181.7,0.357,0.167
25,8,364318.6,364104.93,117.55,GRASS,31,46,45,178.1,0.331,0.18
25,9,364318.6,364105.13,117.55,GRASS,32,47,46,177.4,0.32,0.183
25,10,364318.6,364105.33,117.28,GRASS,33,47,47,178.3,0.304,0.186
25,11,364318.6,364105.53,117.28,GRASS,33,47,48,180.5,0.3,0.187
25,12,364318.6,364105.73,117.28,GRASS,30,45,45,181.5,0.328,0.178
25,13,364318.6,364105.93,117.28,GRASS,27,42,42,182.3,0.364,0.166
25,14,364318.6,364106.13,117.28,GRASS,25,40,40,182.4,0.379,0.158
25,15,364318.6,364106.33,116.99,GRASS,25,39,40,182.6,0.375,0.155
25,16,364318.6,364106.53,116.99,GRASS,25,38,39,182.7,0.361,0.153
25,17,364318.6,364106.73,116.99,GRASS,26,39,40,182.5,0.342,0.155
25,18,364318.6,364106.93,116.99,GRASS,27,40,40,181.7,0.324,0.157
25,19,364318.6,364107.13,116.99,GRASS,28,40,39,175.6,0.301,0.155
25,20,364318.6,364107.33,116.64,GRASS,32,43,39,158.6,0.247,0.167
25,21,364318.6,364107.53,116.64,GRASS,46,56,48,134.2,0.176,0.219
25,22,364318.6,364107.73,116.64,GRASS,62,72,61,114.7,0.156,0.283
25,23,364318.6,364107.93,116.64,GRASS,73,84,69,104.6,0.173,0.328
25,24,364318.6,364108.13,116.64,GRASS,79,90,73,99.9,0.185,0.352
25,25,364318.6,364108.33,116.35,GRASS,79,91,73,98.6,0.196,0.356
25,26,364318.6,364108.53,116.35,GRASS,76,88,69,98.3,0.215,0.345
25,27,364318.6,364108.73,116.35,GRASS,71,84,65,99.1,0.229,0.329
25,28,364318.6,364108.93,116.35,GRASS,71,83,65,100.3,0.221,0.327
25,29,364318.6,364109.13,116.08,GRASS,71,83,65,101.6,0.213,0.324
25,30,364318.6,364109.33,116.08,GRASS,72,84,66,101.6,0.21,0.328
25,31,364318.6,364109.53,116.08,GRASS,71,84,66,101.9,0.211,0.328
25,32,364318.6,364109.73,116.08,GRASS,70,82,64,102.6,0.217,0.322
25,33,364318.6,364109.93,116.08,GRASS,70,83,65,103.1,0.221,0.325
25,34,364318.6,364110.13,115.81,GRASS,74,87,68,102.3,0.22,0.341
25,35,364318.6,364110.33,115.81,GRASS,76,90,70,102.0,0.223,0.352
25,36,364318.6,364110.53,115.81,GRASS,76,90,70,102.2,0.222,0.353
25,37,364318.6,364110.73,115.81,GRASS,74,88,69,103.4,0.22,0.347
25,38,364318.6,364110.93,115.81,GRASS,74,87,69,103.5,0.215,0.342
25,39,364318.6,364111.13,115.38,GRASS,78,91,73,103.7,0.198,0.358
25,40,364318.6,364111.33,115.38,GRASS,80,93,75,101.8,0.19,0.363
25,41,364318.6,364111.53,115.38,GRASS,79,90,73,99.4,0.191,0.353
25,42,364318.6,364111.73,115.38,GRASS,75,85,68,96.8,0.199,0.335
25,43,364318.6,364111.93,115.38,GRASS,76,86,68,94.8,0.204,0.337
25,44,364318.6,364112.13,115.08,GRASS,78,88,70,94.4,0.208,0.345
25,45,364318.6,364112.33,115.08,GRASS,78,89,70,95.7,0.21,0.349
25,46,364318.6,364112.53,115.08,GRASS,78,89,71,98.0,0.2,0.35
25,47,364318.6,364112.73,115.08,GRASS,79,91,73,99.7,0.194,0.357
25,48,364318.6,364112.93,115.08,GRASS,80,93,75,101.1,0.191,0.363
25,49,364318.6,364113.13,114.79,GRASS,78,91,73,103.0,0.197,0.356
25,50,364318.6,364113.33,114.79,GRASS,77,90,72,104.3,0.202,0.354
25,51,364318.6,364113.53,114.79,GRASS,76,90,71,105.4,0.203,0.351
25,52,364318.6,364113.73,114.79,GRASS,74,88,70,106.1,0.203,0.344
25,53,364318.6,364113.93,114.79,GRASS,75,88,71,106.7,0.2,0.347
25,54,364318.6,364114.13,114.41,GRASS,79,93,75,106.5,0.196,0.364
25,55,364318.6,364114.33,114.41,GRASS,81,96,77,108.0,0.196,0.376
25,56,364318.6,364114.53,114.41,GRASS,78,95,76,112.0,0.2,0.371
25,57,364318.6,364114.73,114.41,GRASS,74,92,73,117.1,0.204,0.361
25,58,364318.6,364114.93,114.41,GRASS,68,87,69,121.9,0.217,0.341
25,59,364318.6,364115.13,114.13,GRASS,64,83,66,126.0,0.229,0.327
25,60,364318.6,364115.33,114.13,GRASS,64,83,67,129.1,0.224,0.324
25,61,364318.6,364115.53,114.13,GRASS,67,86,70,129.7,0.213,0.336
25,62,364318.6,364115.73,114.13,GRASS,69,88,73,130.5,0.213,0.345
25,63,364318.6,364115.93,114.13,GRASS,69,88,73,130.7,0.217,0.346
25,64,364318.6,364116.13,113.87,GRASS,68,87,71,129.4,0.219,0.34
25,65,364318.6,364116.33,113.87,GRASS,68,86,70,127.5,0.215,0.337
25,66,364318.6,364116.53,113.87,GRASS,68,86,70,126.7,0.209,0.338
25,67,364318.6,364116.73,113.87,GRASS,68,86,70,127.6,0.207,0.336
25,68,364318.6,364116.93,113.87,GRASS,65,83,69,131.3,0.21,0.325
25,69,364318.6,364117.13,113.69,GRASS,65,82,69,135.8,0.212,0.321
25,70,364318.6,364117.33,113.69,GRASS,62,79,67,137.2,0.224,0.312
25,71,364318.6,364117.53,113.69,GRASS,60,77,64,136.0,0.225,0.301
25,72,364318.6,364117.73,113.69,GRASS,62,78,65,131.8,0.207,0.304
25,73,364318.6,364117.93,113.69,GRASS,67,81,68,122.2,0.173,0.32
25,74,364318.6,364118.13,113.47,GRASS,72,84,70,109.3,0.169,0.329
25,75,364318.6,364118.33,113.47,GRASS,78,87,72,95.4,0.167,0.341
25,76,364318.6,364118.53,113.47,GRASS,89,94,79,81.9,0.156,0.368
25,77,364318.6,364118.73,113.47,DIRT,96,99,85,72.5,0.147,0.39
25,78,364318.6,364118.93,113.47,DIRT,97,98,84,67.8,0.146,0.386
25,79,364318.6,364119.13,113.35,DIRT,98,99,85,61.2,0.14,0.387
25,80,364318.6,364119.33,113.35,CONCRETE,116,114,101,51.8,0.127,0.454
25,81,364318.6,364119.53,113.35,CONCRETE,146,142,131,42.2,0.106,0.574
25,82,364318.6,364119.73,113.35,CONCRETE,171,164,155,34.2,0.092,0.669
25,83,364318.6,364119.93,113.35,CONCRETE,181,173,165,29.8,0.085,0.708
25,84,364318.6,364120.13,112.99,CONCRETE,182,175,167,31.3,0.081,0.715
25,85,364318.6,364120.33,112.99,CONCRETE,182,176,167,34.8,0.079,0.712
25,86,364318.6,364120.53,112.99,CONCRETE,182,176,168,35.5,0.078,0.713
25,87,364318.6,364120.73,112.99,CONCRETE,182,176,168,35.5,0.078,0.714
25,88,364318.6,364120.93,112.99,CONCRETE,182,176,167,34.0,0.08,0.713
25,89,364318.6,364121.13,113.04,CONCRETE,182,175,167,33.2,0.083,0.712
25,90,364318.6,364121.33,113.04,CONCRETE,181,174,165,33.9,0.089,0.712
25,91,364318.6,364121.53,113.04,CONCRETE,181,173,164,34.0,0.094,0.708
25,92,364318.6,364121.73,113.04,CONCRETE,180,172,162,35.2,0.096,0.704
25,93,364318.6,364121.93,113.04,CONCRETE,180,173,163,36.4,0.097,0.706
25,94,364318.6,364122.13,113.08,CONCRETE,182,176,165,36.5,0.095,0.715
25,95,364318.6,364122.33,113.08,CONCRETE,184,177,167,35.0,0.09,0.722
25,96,364318.6,364122.53,113.08,CONCRETE,185,178,169,33.3,0.085,0.725
25,97,364318.6,364122.73,113.08,CONCRETE,185,178,170,32.3,0.082,0.725
25,98,364318.6,364122.93,113.08,CONCRETE,184,177,170,31.4,0.08,0.723
25,99,364318.6,364123.13,113.2,CONCRETE,185,178,171,30.6,0.077,0.725
25,100,364318.6,364123.33,113.2,CONCRETE,186,179,171,31.0,0.082,0.729
25,101,364318.6,364123.53,113.2,CONCRETE,186,179,170,33.9,0.088,0.729
25,102,364318.6,364123.73,113.2,CONCRETE,185,178,168,38.3,0.091,0.724
25,103,364318.6,364123.93,113.2,CONCRETE,174,169,157,45.2,0.096,0.681
25,104,364318.6,364124.13,113.39,CONCRETE,147,145,130,53.7,0.114,0.577
25,105,364318.6,364124.33,113.39,CONCRETE,117,118,101,61.6,0.144,0.462
25,106,364318.6,364124.53,113.39,DIRT,102,104,86,65.7,0.174,0.408
25,107,364318.6,364124.73,113.39,DIRT,104,105,87,66.4,0.173,0.414
25,108,364318.6,364124.93,113.39,DIRT,116,116,100,59.7,0.141,0.456
25,109,364318.6,364125.13,113.4,CONCRETE,132,130,115,50.3,0.13,0.519
25,110,364318.6,364125.33,113.4,CONCRETE,140,136,120,47.1,0.138,0.548
25,111,364318.6,364125.53,113.4,GRASS,133,129,111,49.7,0.164,0.52
25,112,364318.6,364125.73,113.4,GRASS,127,124,104,52.6,0.18,0.496
25,113,364318.6,364125.93,113.4,GRASS,124,123,102,56.8,0.176,0.485
25,114,364318.6,364126.13,113.35,GRASS,115,116,96,62.5,0.176,0.455
25,115,364318.6,364126.33,113.35,GRASS,107,110,90,68.7,0.182,0.429
25,116,364318.6,364126.53,113.35,GRASS,103,108,88,74.0,0.186,0.422
25,117,364318.6,364126.73,113.35,GRASS,102,108,88,77.8,0.19,0.425
25,118,364318.6,364126.93,113.35,GRASS,102,109,88,79.7,0.192,0.429
25,119,364318.6,364127.13,113.33,GRASS,105,112,91,78.8,0.186,0.438
25,120,364318.6,364127.33,113.33,GRASS,108,114,93,77.1,0.182,0.447
25,121,364318.6,364127.53,113.33,GRASS,109,114,93,74.4,0.184,0.446
25,122,364318.6,364127.73,113.33,GRASS,108,113,91,73.6,0.193,0.441
25,123,364318.6,364127.93,113.33,GRASS,109,115,93,74.9,0.195,0.451
25,124,364318.6,364128.13,113.24,GRASS,114,120,98,76.4,0.188,0.472
25,125,364318.6,364128.33,113.24,GRASS,114,120,98,76.5,0.187,0.471
25,126,364318.6,364128.53,113.24,GRASS,111,116,94,74.2,0.192,0.455
25,127,364318.6,364128.73,113.24,GRASS,108,114,91,74.3,0.196,0.446
25,128,364318.6,364128.93,113.24,GRASS,105,111,89,78.2,0.203,0.437
25,129,364318.6,364129.13,113.17,GRASS,98,108,85,85.0,0.21,0.422
25,130,364318.6,364129.33,113.17,GRASS,92,104,82,91.4,0.213,0.408
25,131,364318.6,364129.53,113.17,GRASS,91,104,83,96.0,0.208,0.409
25,132,364318.6,364129.73,113.17,GRASS,94,107,85,95.9,0.2,0.418
25,133,364318.6,364129.93,113.17,GRASS,95,107,86,94.4,0.196,0.418
25,134,364318.6,364130.13,113.19,GRASS,95,106,85,92.1,0.194,0.414
25,135,364318.6,364130.33,113.19,GRASS,97,107,87,90.2,0.193,0.421
25,136,364318.6,364130.53,113.19,GRASS,97,107,86,88.9,0.197,0.421
25,137,364318.6,364130.73,113.19,GRASS,95,106,83,87.9,0.213,0.414
25,138,364318.6,364130.93,113.19,GRASS,95,106,82,87.7,0.222,0.414
25,139,364318.6,364131.13,113.17,GRASS,99,110,86,87.6,0.22,0.431
25,140,364318.6,364131.33,113.17,GRASS,104,115,90,86.9,0.215,0.451
25,141,364318.6,364131.53,113.17,GRASS,105,115,91,85.1,0.216,0.453
25,142,364318.6,364131.73,113.17,GRASS,106,116,91,83.2,0.212,0.454
25,143,364318.6,364131.93,113.17,GRASS,107,116,92,81.4,0.207,0.454
25,144,364318.6,364132.13,113.25,GRASS,113,120,97,79.2,0.195,0.472
25,145,364318.6,364132.33,113.25,GRASS,115,122,98,76.2,0.192,0.477
25,146,364318.6,364132.53,113.25,GRASS,113,118,95,71.9,0.197,0.462
25,147,364318.6,364132.73,113.25,GRASS,110,113,90,69.0,0.206,0.445
25,148,364318.6,364132.93,113.34,GRASS,111,114,91,67.0,0.201,0.446
25,149,364318.6,364133.13,113.34,GRASS,111,113,90,67.0,0.202,0.444
25,150,364318.6,364133.33,113.34,GRASS,106,110,86,69.3,0.217,0.43
25,151,364318.6,364133.53,113.34,GRASS,105,110,86,71.9,0.222,0.431
25,152,364318.6,364133.73,113.34,GRASS,108,114,90,74.7,0.21,0.448
25,153,364318.6,364133.93,113.39,GRASS,108,115,92,79.3,0.202,0.453
25,154,364318.6,364134.13,113.39,GRASS,96,107,84,88.3,0.214,0.419
25,155,364318.6,364134.33,113.39,GRASS,81,96,74,100.1,0.231,0.376
25,156,364318.6,364134.53,113.39,GRASS,74,92,71,110.9,0.229,0.361
25,157,364318.6,364134.73,113.39,GRASS,74,93,73,116.6,0.218,0.366
25,158,364318.6,364134.93,113.38,GRASS,75,94,74,115.7,0.215,0.369
25,159,364318.6,364135.13,113.38,GRASS,77,95,74,110.9,0.223,0.373
25,160,364318.6,364135.33,113.38,GRASS,82,99,77,104.8,0.222,0.387
25,161,364318.6,364135.53,113.38,GRASS,87,101,79,97.1,0.22,0.397
25,162,364318.6,364135.73,113.38,GRASS,92,102,80,89.2,0.216,0.402
25,163,364318.6,364135.93,113.35,GRASS,98,107,84,82.6,0.209,0.418
25,164,364318.6,364136.13,113.35,GRASS,106,112,88,73.7,0.213,0.438
25,165,364318.6,364136.33,113.35,GRASS,113,116,92,68.8,0.212,0.456
25,166,364318.6,364136.53,113.35,GRASS,114,117,92,68.4,0.211,0.46
25,167,364318.6,364136.73,113.35,GRASS,111,116,92,70.5,0.207,0.453
25,168,364318.6,364136.93,113.37,GRASS,109,113,90,72.2,0.207,0.444
25,169,364318.6,364137.13,113.37,GRASS,108,114,91,74.1,0.204,0.447
25,170,364318.6,364137.33,113.37,GRASS,109,116,92,75.9,0.203,0.454
25,171,364318.6,364137.53,113.37,GRASS,109,116,92,76.2,0.206,0.455
25,172,364318.6,364137.73,113.37,GRASS,108,114,89,74.7,0.213,0.446
26,0,364318.8,364103.33,117.84,GRASS,18,31,39,202.3,0.53,0.151
26,1,364318.8,364103.53,117.84,GRASS,18,31,38,202.4,0.529,0.151
26,2,364318.8,364103.73,117.84,GRASS,19,31,39,202.6,0.521,0.152
26,3,364318.8,364103.93,117.84,GRASS,20,32,40,202.3,0.492,0.155
26,4,364318.8,364104.13,117.84,GRASS,21,33,39,199.8,0.46,0.153
26,5,364318.8,364104.33,117.55,GRASS,21,34,38,194.7,0.436,0.149
26,6,364318.8,364104.53,117.55,GRASS,23,37,39,188.1,0.415,0.154
26,7,364318.8,364104.73,117.55,GRASS,29,44,45,183.6,0.354,0.176
26,8,364318.8,364104.93,117.55,GRASS,32,47,47,180.3,0.33,0.184
26,9,364318.8,364105.13,117.55,GRASS,30,45,45,180.3,0.334,0.177
26,10,364318.8,364105.33,117.28,GRASS,30,45,45,181.0,0.325,0.176
26,11,364318.8,364105.53,117.28,GRASS,31,45,46,181.5,0.322,0.179
26,12,364318.8,364105.73,117.28,GRASS,29,44,44,181.1,0.343,0.174
26,13,364318.8,364105.93,117.28,GRASS,26,42,42,180.8,0.376,0.165
26,14,364318.8,364106.13,117.28,GRASS,24,39,39,181.2,0.396,0.155
26,15,364318.8,364106.33,116.99,GRASS,23,38,39,182.2,0.393,0.152
26,16,364318.8,364106.53,116.99,GRASS,25,39,39,182.7,0.365,0.154
26,17,364318.8,364106.73,116.99,GRASS,27,40,40,181.6,0.332,0.158
26,18,364318.8,364106.93,116.99,GRASS,29,41,41,180.0,0.296,0.161
26,19,364318.8,364107.13,116.99,GRASS,32,44,42,171.6,0.256,0.171
26,20,364318.8,364107.33,116.64,GRASS,42,52,47,148.8,0.186,0.202
26,21,364318.8,364107.53,116.64,GRASS,58,67,58,118.7,0.142,0.264
26,22,364318.8,364107.73,116.64,GRASS,70,81,67,105.9,0.168,0.317
26,23,364318.8,364107.93,116.64,GRASS,77,88,71,100.3,0.189,0.344
26,24,364318.8,364108.13,116.64,GRASS,82,93,75,98.1,0.192,0.365
26,25,364318.8,364108.33,116.35,GRASS,82,94,75,97.8,0.193,0.367
26,26,364318.8,364108.53,116.35,GRASS,79,91,72,97.6,0.204,0.356
26,27,364318.8,364108.73,116.35,GRASS,75,87,68,97.6,0.218,0.341
26,28,364318.8,364108.93,116.35,GRASS,76,87,69,98.4,0.21,0.342
26,29,364318.8,364109.13,116.08,GRASS,74,86,68,99.8,0.201,0.336
26,30,364318.8,364109.33,116.08,GRASS,74,85,68,99.8,0.202,0.335
26,31,364318.8,364109.53,116.08,GRASS,72,84,67,100.5,0.206,0.33
26,32,364318.8,364109.73,116.08,GRASS,70,82,64,101.6,0.217,0.322
26,33,364318.8,364109.93,116.08,GRASS,70,83,65,102.5,0.225,0.327
26,34,364318.8,364110.13,115.81,GRASS,75,89,69,102.2,0.224,0.347
26,35,364318.8,364110.33,115.81,GRASS,78,93,73,104.0,0.219,0.365
26,36,364318.8,364110.53,115.81,GRASS,78,93,73,105.8,0.214,0.365
26,37,364318.8,364110.73,115.81,GRASS,74,89,70,107.5,0.215,0.35
26,38,364318.8,364110.93,115.81,GRASS,72,86,67,105.6,0.218,0.338
26,39,364318.8,364111.13,115.38,GRASS,74,88,70,104.2,0.207,0.344
26,40,364318.8,364111.33,115.38,GRASS,76,88,71,101.4,0.198,0.347
26,41,364318.8,364111.53,115.38,GRASS,76,87,70,99.3,0.196,0.343
26,42,364318.8,364111.73,115.38,GRASS,74,85,68,98.0,0.2,0.333
26,43,364318.8,364111.93,115.38,GRASS,74,85,67,95.3,0.205,0.332
26,44,364318.8,364112.13,115.08,GRASS,78,87,69,91.6,0.206,0.343
26,45,364318.8,364112.33,115.08,GRASS,81,90,72,89.3,0.202,0.354
26,46,364318.8,364112.53,115.08,GRASS,83,92,75,90.8,0.189,0.362
26,47,364318.8,364112.73,115.08,GRASS,85,94,77,93.4,0.179,0.37
26,48,364318.8,364112.93,115.08,GRASS,85,96,79,96.3,0.179,0.376
26,49,364318.8,364113.13,114.79,GRASS,81,93,75,100.5,0.189,0.364
26,50,364318.8,364113.33,114.79,GRASS,76,90,71,104.0,0.203,0.351
26,51,364318.8,364113.53,114.79,GRASS,74,88,69,105.6,0.211,0.344
26,52,364318.8,364113.73,114.79,GRASS,73,87,69,105.4,0.209,0.341
26,53,364318.8,364113.93,114.79,GRASS,76,89,71,104.8,0.202,0.349
26,54,364318.8,364114.13,114.41,GRASS,78,92,73,105.6,0.2,0.359
26,55,364318.8,364114.33,114.41,GRASS,78,93,74,108.0,0.202,0.366
26,56,364318.8,364114.53,114.41,GRASS,78,94,75,112.0,0.2,0.37
26,57,364318.8,364114.73,114.41,GRASS,76,94,75,117.1,0.2,0.369
26,58,364318.8,364114.93,114.41,GRASS,71,89,71,121.9,0.211,0.351
26,59,364318.8,364115.13,114.13,GRASS,66,85,68,126.0,0.224,0.335
26,60,364318.8,364115.33,114.13,GRASS,66,84,69,129.1,0.219,0.331
